Date,Home,xG_Home,xG_Away,Away,Referee,xGA_Home,xGA_Away,Home_Fatigue,Away_Fatigue,Temp,Humidity,Wind,Referee_Bias,G_Home,G_Away,Result
29-10-2022 15:00,Brentford,1.2,1.4,Wolves,Robert Madley,2.6,0.6,Moderate,Moderate,Low,High,Low,Away,1,1,Draw
29-10-2022 15:00,Crystal Palace,1.2,2.9,Southampton,Michael Salisbury,1.2,2.9,Moderate,High,Low,High,Low,Away,0,1,Away
29-10-2022 15:00,Newcastle Utd,2.1,0.5,Aston Villa,Paul Tierney,1.3,0.4,Low,Low,Low,High,Moderate,Away,4,0,Home
29-10-2022 15:00,Brighton,0.8,0.5,Chelsea,Andy Madley,0.7,0.4,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
29-10-2022 15:00,Bournemouth,0.3,0.7,Tottenham,Anthony Taylor,0.3,0.6,Low,Low,Low,High,Low,Away,1,1,Draw
29-10-2022 17:30,Fulham,1.8,0.8,Everton,John Brooks,0.5,1,Low,Moderate,Moderate,High,Moderate,Away,0,1,Away
29-10-2022 19:45,Liverpool,1.1,1.7,Leeds United,Michael Oliver,0.7,1.8,Moderate,High,Moderate,High,Moderate,Away,1,1,Draw
30-10-2022 14:00,Arsenal,2.7,0.2,Nott'ham Forest,Simon Hooper,1,0.2,Moderate,Moderate,Moderate,High,Low,Away,4,0,Home
30-10-2022 16:15,Manchester Utd,1.8,0.5,West Ham,Chris Kavanagh,1.5,0.5,Low,Low,Moderate,Moderate,Low,Home,2,0,Home
05-11-2022 15:00,Nott'ham Forest,2.3,0.3,Brentford,Andre Marriner,1.7,0.2,Moderate,High,Low,High,High,Away,3,0,Home
05-11-2022 15:00,Leeds United,2.3,1.6,Bournemouth,Tony Harrington,2.1,0.7,Moderate,Moderate,High,Moderate,Low,Home,2,1,Home
05-11-2022 15:00,Manchester City,1.7,1.1,Fulham,Darren England,0.4,0.8,High,Moderate,Low,High,Low,Home,5,0,Home
05-11-2022 15:00,Wolves,0.4,0.9,Brighton,Graham Scott,0.2,0.9,Moderate,Moderate,Moderate,High,Low,Home,2,0,Home
05-11-2022 17:30,Everton,1.1,1.1,Leicester City,David Coote,0.9,1,High,Moderate,Low,High,Low,Home,2,0,Home
06-11-2022 12:00,Chelsea,3.8,1,Arsenal,Michael Oliver,0.1,0.4,Moderate,High,Low,High,Low,Away,5,1,Home
06-11-2022 14:00,West Ham,0.9,1.7,Crystal Palace,Paul Tierney,0.8,0.6,Moderate,High,Low,High,Moderate,Home,1,0,Home
06-11-2022 14:00,Southampton,1.9,0.3,Newcastle Utd,Stuart Attwell,1.6,0.1,High,High,Low,High,Low,Away,1,0,Home
06-11-2022 14:00,Aston Villa,1.2,2,Manchester Utd,Anthony Taylor,0.8,1,Moderate,High,Low,High,Low,Home,0,1,Away
06-11-2022 16:30,Tottenham,1.7,0.4,Liverpool,Andy Madley,1.6,0.2,Moderate,Moderate,Moderate,Moderate,Moderate,Home,2,0,Home
12-11-2022 12:30,Manchester City,2.3,0.4,Brentford,Peter Bankes,0.5,0.8,Low,Moderate,Low,High,Low,Home,1,1,Draw
12-11-2022 15:00,Tottenham,2.1,0.9,Leeds United,Michael Salisbury,0.9,0.8,Low,Low,Moderate,High,Low,Away,2,0,Home
12-11-2022 15:00,Liverpool,1.9,1.1,Southampton,Simon Hooper,0.8,0.5,Low,Low,Moderate,High,Low,Home,3,1,Home
12-11-2022 15:00,Bournemouth,1.3,0.9,Everton,Craig Pawson,1,0.8,Moderate,Moderate,Moderate,High,Moderate,Away,0,0,Draw
12-11-2022 15:00,West Ham,1.2,1,Leicester City,Jarred Gillett,1,0.9,Moderate,Low,Low,High,Low,Home,2,0,Home
12-11-2022 15:00,Nott'ham Forest,1.6,1.2,Crystal Palace,John Brooks,1.6,0.9,Moderate,High,Moderate,High,Low,Away,1,2,Away
12-11-2022 17:30,Newcastle Utd,1.5,0.6,Chelsea,Robert Jones,1.4,0.5,Low,Moderate,Low,High,Moderate,Away,1,1,Draw
12-11-2022 19:45,Wolves,1.4,0.4,Arsenal,Stuart Attwell,0.9,0.3,Low,Moderate,Moderate,Moderate,Low,Away,1,1,Draw
13-11-2022 14:00,Brighton,1.3,1.9,Aston Villa,Chris Kavanagh,1.1,1.1,Moderate,Moderate,Moderate,High,Moderate,Home,0,1,Away
13-11-2022 16:30,Fulham,1.3,1.2,Manchester Utd,Paul Tierney,1.2,1.2,Moderate,Low,Low,High,Moderate,Away,0,1,Away
26-12-2022 12:30,Brentford,2.3,1.6,Tottenham,David Coote,2.1,0.7,Moderate,Moderate,High,Moderate,Low,Home,2,1,Home
26-12-2022 15:00,Southampton,1.9,0.8,Brighton,Robert Jones,1.3,0.7,Moderate,High,Moderate,High,High,Home,1,0,Home
26-12-2022 15:00,Leicester City,1.6,2.9,Newcastle Utd,Jarred Gillett,0.6,0.9,Low,Low,Moderate,Moderate,Low,Away,0,3,Away
26-12-2022 15:00,Crystal Palace,1.2,1.1,Fulham,Andy Madley,1.1,1,Low,High,Moderate,High,Low,Away,1,0,Home
26-12-2022 15:00,Everton,1.4,1.2,Wolves,Craig Pawson,0.7,0.8,Moderate,Moderate,Moderate,High,Low,Home,1,1,Draw
26-12-2022 17:30,Aston Villa,1.1,0.5,Liverpool,Paul Tierney,1.4,0.7,Low,Low,Moderate,Moderate,High,Away,1,1,Draw
26-12-2022 20:00,Arsenal,0.8,1.9,West Ham,Michael Oliver,0.7,1.5,High,Low,Moderate,Moderate,High,Away,3,3,Draw
27-12-2022 17:30,Chelsea,2.9,0.3,Bournemouth,Simon Hooper,2,0.1,Low,Moderate,Moderate,High,Moderate,Home,4,0,Home
27-12-2022 20:00,Manchester Utd,2.2,2,Nott'ham Forest,Anthony Taylor,1.2,1.9,Moderate,High,Moderate,High,Low,Home,4,3,Home
28-12-2022 20:00,Leeds United,2.1,0.8,Manchester City,Stuart Attwell,1.1,1.2,Low,Low,Moderate,Moderate,Low,Home,2,0,Home
30-12-2022 19:45,West Ham,0.8,1.4,Brentford,Darren England,0.3,1.3,Moderate,Moderate,Moderate,Moderate,Moderate,Home,1,2,Away
30-12-2022 20:00,Liverpool,1.2,1.4,Leicester City,Craig Pawson,1.3,0.7,Moderate,Moderate,Moderate,High,Low,Home,1,0,Home
31-12-2022 12:30,Wolves,2,0.3,Manchester Utd,Robert Jones,0.9,0.7,Moderate,Moderate,Low,High,Low,Away,3,0,Home
31-12-2022 15:00,Newcastle Utd,0.8,0.9,Leeds United,Simon Hooper,1.1,0.3,Low,Low,Moderate,Moderate,Low,Away,0,1,Away
31-12-2022 15:00,Fulham,1.8,1.5,Southampton,Graham Scott,1.2,0.3,Moderate,Moderate,Low,High,Low,Home,1,1,Draw
31-12-2022 15:00,Manchester City,1.7,2.3,Everton,Andy Madley,1.5,1,Low,Moderate,Low,Low,High,Home,2,0,Home
31-12-2022 15:00,Bournemouth,1.1,0.8,Crystal Palace,Andre Marriner,0.2,0.8,High,High,Moderate,High,Low,Home,1,1,Draw
31-12-2022 17:30,Brighton,3.9,0.9,Arsenal,Anthony Taylor,2.4,0.4,Moderate,Low,Low,High,Low,Away,3,0,Home
01-01-2023 14:00,Tottenham,2.8,0.8,Aston Villa,John Brooks,2,0.6,High,Low,Low,High,Low,Home,3,0,Home
01-01-2023 16:30,Nott'ham Forest,1.1,1.1,Chelsea,Peter Bankes,0.8,0.8,Moderate,Low,Moderate,High,Low,Home,2,1,Home
02-01-2023 17:30,Brentford,3.6,2.7,Liverpool,Stuart Attwell,1.7,1.9,Low,Low,Low,High,Low,Home,6,3,Home
03-01-2023 19:45,Leicester City,0.8,1.7,Fulham,Darren Bond,0.7,0.9,Low,Low,Moderate,Moderate,Low,Away,0,2,Away
03-01-2023 19:45,Everton,1.8,0.9,Brighton,Andre Marriner,1.1,0.5,Moderate,Low,Moderate,Moderate,Low,Home,0,2,Away
03-01-2023 19:45,Arsenal,0.7,1,Newcastle Utd,Andy Madley,0.7,0.9,Moderate,Moderate,Moderate,High,Low,Home,0,1,Away
03-01-2023 20:00,Manchester Utd,1,1.9,Bournemouth,Michael Salisbury,0.7,0.7,Low,Moderate,Moderate,High,Low,Away,0,3,Away
04-01-2023 19:30,Southampton,1,0.7,Nott'ham Forest,Thomas Bramall,0.9,0.6,High,Moderate,Low,High,Low,Away,1,0,Home
04-01-2023 19:45,Leeds United,0.4,1.7,West Ham,David Coote,0.3,1.3,Moderate,Low,Low,High,Moderate,Home,1,0,Home
04-01-2023 20:00,Aston Villa,1.2,2.3,Wolves,Jarred Gillett,1.1,2.1,Low,Low,Moderate,High,Moderate,Home,0,2,Away
04-01-2023 20:00,Crystal Palace,0,0.7,Tottenham,Michael Oliver,0,0.5,Moderate,Low,Low,Moderate,Moderate,Away,0,1,Away
05-01-2023 20:00,Chelsea,2.4,0.7,Manchester City,Paul Tierney,1.5,0.7,Low,Low,Moderate,Moderate,High,Home,3,1,Home
12-01-2023 20:00,Fulham,0.9,2.7,Chelsea,David Coote,0.8,1.4,Low,Low,Low,Moderate,Moderate,Home,2,2,Draw
13-01-2023 20:00,Aston Villa,1.4,1.2,Leeds United,Michael Oliver,0.6,0.3,Low,Low,Moderate,High,Low,Home,1,1,Draw
14-01-2023 12:30,Manchester Utd,1.9,1.4,Manchester City,Stuart Attwell,0.8,1,Moderate,Moderate,Moderate,High,Moderate,Away,3,2,Home
14-01-2023 15:00,Everton,1,1.5,Southampton,John Brooks,0.8,1.4,Low,Low,Moderate,Moderate,Moderate,Away,1,2,Away
14-01-2023 15:00,Wolves,0.9,0.4,West Ham,Simon Hooper,0.5,0.4,Low,Low,Low,High,Moderate,Home,1,0,Home
14-01-2023 15:00,Nott'ham Forest,1.6,1.2,Leicester City,Paul Tierney,1.6,0.3,Low,Low,Low,High,Low,Home,2,3,Away
14-01-2023 15:00,Brighton,2.3,1.7,Liverpool,Darren England,0.5,1,Moderate,Low,Moderate,Moderate,Low,Away,3,0,Home
14-01-2023 17:30,Brentford,1.6,2,Bournemouth,Jarred Gillett,0.5,1.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
15-01-2023 14:00,Chelsea,0.5,0.6,Crystal Palace,Peter Bankes,1.1,0.5,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
15-01-2023 14:00,Newcastle Utd,0.6,0.2,Fulham,Robert Jones,0.6,0.1,Moderate,Low,Moderate,High,Moderate,Away,2,1,Home
15-01-2023 16:30,Tottenham,4.2,1.1,Arsenal,Craig Pawson,2.2,1.1,Moderate,High,Moderate,Moderate,Low,Away,5,1,Home
18-01-2023 20:00,Crystal Palace,1.3,2.1,Manchester Utd,Robert Jones,0.8,0.9,Low,Moderate,High,Low,Low,Home,1,0,Home
19-01-2023 20:00,Manchester City,1.5,0.5,Tottenham,Simon Hooper,1.4,0.4,Low,Low,Moderate,Low,Low,Home,4,1,Home
21-01-2023 12:30,Liverpool,0.7,0.3,Chelsea,Michael Oliver,0.6,0.2,Moderate,Moderate,Low,High,Low,Away,1,1,Draw
21-01-2023 15:00,Bournemouth,1.6,1.3,Nott'ham Forest,Andy Madley,1.6,0.3,Low,Moderate,Moderate,High,High,Away,4,2,Home
21-01-2023 15:00,Southampton,0.5,1.3,Aston Villa,Michael Salisbury,0.5,1.1,Low,Low,Moderate,Moderate,Low,Home,1,0,Home
21-01-2023 15:00,Leicester City,1.3,1.6,Brighton,Thomas Bramall,1.1,1.3,Low,Low,Low,High,Low,Home,1,1,Draw
21-01-2023 15:00,West Ham,1.7,1.2,Everton,Stuart Attwell,1.8,1,Low,High,Moderate,High,Moderate,Home,1,2,Away
21-01-2023 17:30,Crystal Palace,1,2.1,Newcastle Utd,Craig Pawson,0.9,1.6,Low,Low,Low,Moderate,Moderate,Home,2,1,Home
22-01-2023 14:00,Manchester City,3.4,0.6,Wolves,David Coote,0,0.3,High,Low,Low,High,Moderate,Away,2,0,Home
22-01-2023 14:00,Leeds United,1.9,0.8,Brentford,Peter Bankes,1.3,0.7,Moderate,High,Moderate,High,High,Home,1,0,Home
22-01-2023 16:30,Arsenal,2.5,0.5,Manchester Utd,Anthony Taylor,2.5,0.3,Low,High,Low,Moderate,Low,Home,4,1,Home
23-01-2023 20:00,Fulham,0.4,2.5,Tottenham,Paul Tierney,0.3,1.6,Low,Low,Moderate,High,Moderate,Away,2,1,Home
03-02-2023 20:00,Chelsea,1.3,2.1,Fulham,Stuart Attwell,0.8,0.9,Low,Moderate,High,Low,Low,Home,1,0,Home
04-02-2023 12:30,Everton,0.7,1,Arsenal,David Coote,0.7,0.9,Moderate,Moderate,Moderate,High,Low,Home,0,1,Away
04-02-2023 15:00,Aston Villa,1.3,1.2,Leicester City,Darren England,1,0.9,Moderate,Low,Moderate,Moderate,Moderate,Home,2,1,Home
04-02-2023 15:00,Wolves,2.3,0.4,Liverpool,Paul Tierney,1.5,0.3,Low,Low,Low,High,Low,Home,2,0,Home
04-02-2023 15:00,Manchester Utd,0.3,0.9,Crystal Palace,Andre Marriner,0.1,0.8,High,Low,Moderate,Moderate,Moderate,Away,0,0,Draw
04-02-2023 15:00,Brighton,1.2,1.2,Bournemouth,Craig Pawson,1.1,1.1,Low,Moderate,Moderate,High,High,Away,0,1,Away
04-02-2023 15:00,Brentford,1.3,1.2,Southampton,Darren Bond,1,0.9,Moderate,Low,Moderate,Moderate,Moderate,Home,2,1,Home
04-02-2023 17:30,Newcastle Utd,0.3,1.1,West Ham,Peter Bankes,1.7,0.3,Moderate,Moderate,Low,High,Moderate,Away,0,0,Draw
05-02-2023 14:00,Nott'ham Forest,0.9,1.8,Leeds United,Robert Jones,0,1.6,Low,High,Low,High,Moderate,Away,1,2,Away
05-02-2023 16:30,Tottenham,1.4,1.3,Manchester City,Andy Madley,1.2,0.8,Low,Moderate,Low,Moderate,Low,Home,1,0,Home
08-02-2023 20:00,Manchester Utd,1.9,1.6,Leeds United,Simon Hooper,1.2,0.7,Low,Low,Moderate,Low,Moderate,Away,2,3,Away
11-02-2023 12:30,West Ham,2.7,0.5,Chelsea,Craig Pawson,1.9,0.2,Low,Low,Low,Moderate,Low,Home,4,1,Home
11-02-2023 15:00,Leicester City,0.9,1.4,Tottenham,Michael Salisbury,0.8,0.4,Low,Moderate,Low,Moderate,Low,Home,1,1,Draw
11-02-2023 15:00,Crystal Palace,1,1.5,Brighton,Michael Oliver,1,0.7,Moderate,High,Moderate,Moderate,Moderate,Away,3,2,Home
11-02-2023 15:00,Arsenal,0.9,1.5,Brentford,Peter Bankes,0.5,1,Moderate,Moderate,Moderate,Moderate,Moderate,Away,3,1,Home
11-02-2023 15:00,Southampton,1.9,0.7,Wolves,Jarred Gillett,1,0.6,Low,Low,Low,High,Low,Home,3,1,Home
11-02-2023 15:00,Fulham,0.8,2.4,Nott'ham Forest,Andy Madley,0.6,1.5,Low,Moderate,Low,Moderate,Moderate,Away,0,1,Away
11-02-2023 17:30,Bournemouth,1.7,2.1,Newcastle Utd,Stuart Attwell,1.3,1.5,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,0,Draw
12-02-2023 14:00,Leeds United,0.5,1.9,Manchester Utd,Paul Tierney,0.5,1.8,Moderate,High,Low,Moderate,Low,Away,1,1,Draw
12-02-2023 16:30,Manchester City,2.1,0.8,Aston Villa,Robert Jones,1.4,0.7,Low,Moderate,Moderate,High,Low,Away,2,0,Home
13-02-2023 20:00,Liverpool,0.5,1,Everton,Simon Hooper,0.5,0.9,Low,Moderate,Low,High,Low,Away,2,1,Home
15-02-2023 19:30,Arsenal,1.3,0.7,Manchester City,Anthony Taylor,1.2,0.4,Low,Low,Moderate,Moderate,Moderate,Home,1,1,Draw
18-02-2023 12:30,Aston Villa,0.6,1.5,Arsenal,Simon Hooper,2.8,0.6,Low,Moderate,Moderate,High,Moderate,Away,1,3,Away
18-02-2023 15:00,Brighton,1.2,0.4,Fulham,Darren England,0.8,0.3,Low,Low,Low,High,Low,Home,4,0,Home
18-02-2023 15:00,Nott'ham Forest,1.2,1.4,Manchester City,Graham Scott,0.7,1.2,Low,Moderate,Low,High,Low,Home,1,1,Draw
18-02-2023 15:00,Chelsea,0.5,1.9,Southampton,David Coote,0.2,1.9,Moderate,Moderate,Low,High,Moderate,Home,0,2,Away
18-02-2023 15:00,Everton,1.2,1.3,Leeds United,Andy Madley,1.5,0.9,Low,Low,Moderate,Moderate,Moderate,Away,1,2,Away
18-02-2023 15:00,Wolves,1.9,1.6,Bournemouth,Michael Salisbury,1.2,1.2,High,Moderate,Moderate,High,Low,Away,4,1,Home
18-02-2023 15:00,Brentford,1.2,3.5,Crystal Palace,Paul Tierney,0.2,2.2,Moderate,Moderate,Low,High,Moderate,Away,1,4,Away
18-02-2023 17:30,Newcastle Utd,1.7,1.5,Liverpool,Anthony Taylor,1.8,0.7,Low,Low,Low,High,Moderate,Away,1,2,Away
19-02-2023 14:00,Manchester Utd,0.3,0.5,Leicester City,Stuart Attwell,3.3,0.1,Low,Low,Moderate,High,Low,Away,0,0,Draw
19-02-2023 16:30,Tottenham,0.7,2,West Ham,Michael Oliver,0.4,0.6,Low,Moderate,Moderate,Low,Moderate,Away,2,4,Away
24-02-2023 20:00,Fulham,1,1.4,Wolves,Michael Oliver,0.9,0.9,Low,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
25-02-2023 15:00,Leicester City,1.9,0.9,Arsenal,Craig Pawson,0.8,0.6,High,Moderate,Moderate,High,Moderate,Home,3,0,Home
25-02-2023 15:00,Everton,3.6,0.6,Aston Villa,Anthony Taylor,3.5,0.6,Moderate,High,Low,High,Moderate,Away,3,1,Home
25-02-2023 15:00,West Ham,1.7,0.3,Nott'ham Forest,Jarred Gillett,2,0.1,Moderate,Moderate,Low,High,Moderate,Home,2,0,Home
25-02-2023 15:00,Leeds United,1.3,1.4,Southampton,Peter Bankes,1,1.1,Low,Moderate,Low,High,Moderate,Home,1,2,Away
25-02-2023 17:30,Bournemouth,1.3,1.3,Manchester City,Paul Tierney,1.1,0.5,Low,Moderate,Moderate,High,High,Home,1,1,Draw
25-02-2023 19:45,Crystal Palace,2.1,0.1,Liverpool,Darren England,1.6,0.1,Moderate,High,Low,High,Low,Away,1,2,Away
26-02-2023 13:30,Tottenham,1.7,1.1,Chelsea,Stuart Attwell,0.4,0.8,High,Moderate,Low,High,Low,Home,5,0,Home
01-03-2023 19:45,Arsenal,1.7,0.1,Everton,Michael Oliver,1.5,0.1,Moderate,Moderate,High,Moderate,Low,Away,1,0,Home
01-03-2023 20:00,Liverpool,0.5,0.6,Wolves,Paul Tierney,1.1,0.5,Low,Low,Moderate,Moderate,Low,Home,1,2,Away
04-03-2023 12:30,Manchester City,1.3,2.7,Newcastle Utd,Simon Hooper,1.3,2.6,Low,Moderate,Moderate,Moderate,Moderate,Home,3,2,Home
04-03-2023 15:00,Arsenal,0.9,1.7,Bournemouth,Chris Kavanagh,0.3,1.3,High,High,Low,High,High,Home,2,1,Home
04-03-2023 15:00,Aston Villa,1.3,1.6,Crystal Palace,Craig Pawson,1.1,1.3,Low,Low,Low,High,Low,Home,1,1,Draw
04-03-2023 15:00,Chelsea,0.6,0.9,Leeds United,Michael Oliver,0.6,1.1,High,High,Moderate,High,High,Away,2,0,Home
04-03-2023 15:00,Brighton,1.6,0.3,West Ham,Stuart Attwell,2.6,0.2,Moderate,Moderate,Low,Moderate,Moderate,Away,0,0,Draw
04-03-2023 15:00,Wolves,0.6,2.8,Tottenham,Tim Robinson,0.6,2.1,Low,Low,Moderate,Moderate,Low,Home,0,1,Away
04-03-2023 17:30,Southampton,1.4,0.3,Leicester City,Robert Jones,0.9,0.2,High,Moderate,Low,High,Low,Away,1,1,Draw
05-03-2023 14:00,Nott'ham Forest,1.2,0.7,Everton,John Brooks,0.4,0.3,Low,Moderate,Low,High,Low,Away,1,0,Home
05-03-2023 16:30,Liverpool,1.1,0.9,Manchester Utd,Andy Madley,1.5,0.4,Moderate,Low,Moderate,Moderate,Low,Home,2,0,Home
06-03-2023 20:00,Brentford,0.5,1.3,Fulham,Anthony Taylor,0.3,0.5,Moderate,Moderate,Low,High,Moderate,Away,0,1,Away
11-03-2023 12:30,Bournemouth,1.3,1.4,Liverpool,John Brooks,0.8,0.7,Moderate,Moderate,Low,High,Low,Home,2,1,Home
11-03-2023 15:00,Leeds United,2,0.8,Brighton,Paul Tierney,1.9,0.8,Low,Low,Moderate,High,Moderate,Home,1,1,Draw
11-03-2023 15:00,Everton,1.3,1.8,Brentford,Simon Hooper,2.4,0.7,Low,Moderate,Low,High,Low,Away,0,0,Draw
11-03-2023 15:00,Leicester City,2.1,2.4,Chelsea,Andre Marriner,0.3,0.6,Moderate,High,Moderate,High,Moderate,Home,2,2,Draw
11-03-2023 15:00,Tottenham,0.4,1.4,Nott'ham Forest,Craig Pawson,0.3,1.4,Moderate,Moderate,Moderate,Moderate,Low,Away,0,2,Away
11-03-2023 17:30,Crystal Palace,0.9,2.4,Manchester City,Robert Jones,0.9,1.2,Low,Moderate,Moderate,High,Low,Away,1,1,Draw
12-03-2023 14:00,Manchester Utd,1.4,0.5,Southampton,Anthony Taylor,1.5,0.5,Moderate,High,Moderate,High,Moderate,Home,1,0,Home
12-03-2023 14:00,Fulham,1.4,0.3,Arsenal,David Coote,1.3,0.3,Low,Low,Moderate,High,Low,Away,0,0,Draw
12-03-2023 14:00,West Ham,1.6,1,Aston Villa,Chris Kavanagh,1.5,0.9,Low,Low,High,Low,Low,Away,2,2,Draw
12-03-2023 16:30,Newcastle Utd,1.5,0.5,Wolves,Andy Madley,0.9,0.4,Low,Low,Moderate,Moderate,Moderate,Away,2,0,Home
15-03-2023 19:30,Southampton,1.8,0.9,Brentford,Michael Salisbury,1.7,0.6,Low,Moderate,Moderate,Moderate,Low,Home,1,1,Draw
15-03-2023 19:30,Brighton,0.4,2,Crystal Palace,Peter Bankes,1.6,0.6,Low,Moderate,Low,High,Low,Home,0,1,Away
17-03-2023 20:00,Nott'ham Forest,0.9,1.5,Newcastle Utd,Paul Tierney,0.5,0.7,Moderate,Low,Low,High,Low,Home,0,2,Away
18-03-2023 15:00,Wolves,2.7,0.9,Leeds United,Michael Salisbury,0.9,0,Low,Moderate,Low,Moderate,Low,Home,1,1,Draw
18-03-2023 15:00,Brentford,0.7,0.3,Leicester City,Darren Bond,0.6,0.2,Moderate,Moderate,Low,High,Low,Away,1,1,Draw
18-03-2023 15:00,Aston Villa,0.8,1.2,Bournemouth,Robert Jones,0.8,1,High,Moderate,Moderate,Moderate,Low,Home,1,0,Home
18-03-2023 15:00,Southampton,2.5,2.3,Tottenham,Simon Hooper,1.4,0.9,Moderate,Low,Moderate,Moderate,High,Home,3,3,Draw
18-03-2023 17:30,Chelsea,1.8,3.1,Everton,Darren England,0.7,2.4,Low,Low,Moderate,High,Low,Home,4,3,Home
19-03-2023 14:00,Arsenal,0.5,0.6,Crystal Palace,Stuart Attwell,0.3,0.5,Moderate,High,Low,High,Low,Home,1,0,Home
01-04-2023 12:30,Manchester City,0.7,1.5,Liverpool,Simon Hooper,0.4,0.7,Low,Moderate,Moderate,Moderate,Moderate,Away,0,1,Away
01-04-2023 15:00,Arsenal,1.7,1.4,Leeds United,Darren England,0.4,1.4,Low,High,Moderate,Moderate,Moderate,Home,3,1,Home
01-04-2023 15:00,Nott'ham Forest,2.4,2.5,Wolves,Chris Kavanagh,2,2.1,Moderate,High,Moderate,High,Low,Home,1,3,Away
01-04-2023 15:00,Brighton,0.4,1.7,Brentford,Michael Oliver,0.4,1.5,Low,Moderate,Moderate,High,Low,Away,2,3,Away
01-04-2023 15:00,Crystal Palace,0.9,1.7,Leicester City,Tim Robinson,0.3,1.3,High,High,Low,High,High,Home,2,1,Home
01-04-2023 15:00,Bournemouth,2.3,0.6,Fulham,Peter Bankes,1.3,0.4,Moderate,Moderate,Low,Moderate,Moderate,Away,2,0,Home
01-04-2023 17:30,Chelsea,0.4,1.8,Aston Villa,Andy Madley,0.4,0.9,Low,Low,Low,Moderate,Low,Home,0,2,Away
02-04-2023 14:00,West Ham,1.5,1.8,Southampton,Paul Tierney,0.7,0.8,Low,Low,Moderate,Moderate,Moderate,Away,2,1,Home
02-04-2023 16:30,Newcastle Utd,1.9,1.9,Manchester Utd,Stuart Attwell,1.7,0.3,Moderate,Moderate,Low,High,Low,Home,4,3,Home
03-04-2023 20:00,Everton,1.8,1,Tottenham,David Coote,1.5,0.6,Low,High,Moderate,High,Moderate,Away,3,1,Home
04-04-2023 19:45,Leeds United,1.7,2.1,Nott'ham Forest,Robert Jones,1.3,1.5,Moderate,Moderate,Moderate,Moderate,Moderate,Away,0,0,Draw
04-04-2023 19:45,Bournemouth,1.3,0.6,Brighton,Darren Bond,1.2,0.6,Low,Moderate,Moderate,High,Low,Away,1,2,Away
04-04-2023 19:45,Leicester City,4,0.4,Aston Villa,Graham Scott,0.9,1.2,Low,Low,Moderate,Moderate,Low,Home,5,0,Home
04-04-2023 20:00,Chelsea,2.6,1.6,Liverpool,Anthony Taylor,1.2,0.3,Moderate,High,Moderate,High,Moderate,Away,5,2,Home
05-04-2023 20:00,West Ham,0.5,1.4,Newcastle Utd,Craig Pawson,0.4,1.1,Moderate,Moderate,Low,Moderate,Moderate,Away,0,3,Away
05-04-2023 20:00,Manchester Utd,1.9,0.3,Brentford,John Brooks,0.4,0.3,Moderate,High,Low,High,Low,Home,5,0,Home
08-04-2023 12:30,Manchester Utd,0.3,1.3,Everton,Michael Oliver,0.2,0.4,Low,Low,Low,High,Low,Home,0,2,Away
08-04-2023 15:00,Fulham,0.9,1.6,West Ham,Jarred Gillett,0.8,1.6,Moderate,High,High,Moderate,Low,Home,1,1,Draw
08-04-2023 15:00,Aston Villa,1.4,0.3,Nott'ham Forest,Anthony Taylor,0.9,0.2,Low,Low,Low,Moderate,Moderate,Home,1,0,Home
08-04-2023 15:00,Leicester City,0.2,1.5,Bournemouth,David Coote,0.2,1.4,Moderate,Moderate,Low,High,Low,Away,0,3,Away
08-04-2023 15:00,Brentford,2.2,1.4,Newcastle Utd,Chris Kavanagh,1.1,0.3,Low,Low,Low,High,Low,Away,3,2,Home
08-04-2023 15:00,Wolves,2.6,1.4,Chelsea,Peter Bankes,2.4,0.9,Moderate,Low,Moderate,Moderate,Low,Away,3,0,Home
08-04-2023 15:00,Tottenham,2.5,0.9,Brighton,Stuart Attwell,0.4,0.3,Moderate,Moderate,Moderate,Moderate,Low,Home,5,1,Home
08-04-2023 17:30,Southampton,1.4,0.4,Manchester City,Robert Jones,1.4,0.2,Low,Low,Moderate,Moderate,Low,Away,0,0,Draw
09-04-2023 14:00,Leeds United,2.5,0.2,Crystal Palace,Simon Hooper,1.9,0.1,Low,Low,Low,Moderate,Moderate,Home,3,0,Home
09-04-2023 16:30,Liverpool,1.5,0.8,Arsenal,Paul Tierney,0.6,0.7,Moderate,Moderate,Moderate,High,Moderate,Away,2,1,Home
15-04-2023 12:30,Aston Villa,0.4,4.6,Newcastle Utd,John Brooks,0.4,3.6,High,High,Low,Moderate,Moderate,Away,0,4,Away
15-04-2023 15:00,Chelsea,0.8,1.7,Brighton,Robert Jones,0.8,2,Low,Low,High,Moderate,Low,Home,0,2,Away
15-04-2023 15:00,Southampton,2.1,2.9,Crystal Palace,Michael Oliver,2,1.5,Low,Low,Moderate,Moderate,Moderate,Away,1,4,Away
15-04-2023 15:00,Wolves,0.5,4.2,Brentford,Paul Tierney,0.5,1.7,Low,Low,Moderate,Moderate,Moderate,Home,0,6,Away
15-04-2023 15:00,Tottenham,0.6,1.3,Bournemouth,Andy Madley,0.5,0.9,Low,Moderate,Moderate,High,Moderate,Away,1,0,Home
15-04-2023 15:00,Everton,1.4,1.1,Fulham,Anthony Taylor,0.5,0.9,High,Moderate,Low,High,Moderate,Home,2,2,Draw
